"var","cor"
"Nitrogen&FineRootTissueDensity&PlantHeightVeg",0.3238214572373
"TRY_SLA_pet_undef&LeafDelta13Carbon&LDMC",0.323715505373572
"Carbon&LeafDelta13Carbon&LeafNitrogen",0.32350085852754
"Carbon&Iron&StomataConductance_area",0.323401636793781
"Carbon&Local_LeafBladeArea&LeafNitrogen",0.323353093557262
"Manganese&LeafletNum&StomataConductance_mass",0.323325206625979
"Carbon&FineRootTissueDensity&LeafDelta13Carbon",0.32312767126676
"Local_SeedDryMass&LeafShape&Try_SeedDryMass",0.323126372475043
"FineRootTissueDensity&LeafPhoto_mass&LeafletNum",0.323090898090434
"Manganese&Local_SLA_pet_ex&LeafFreshMass",0.323034969648948
"TRY_SLA_pet_undef&LDMC&StomataConductance_area",0.323027108518455
"LeafPhoto_mass&LeafWater&StomataConductance_mass",0.322943344761801
"FineRootDiameter&LDMC&LeafDelta15Nitrogen",0.322894220450952
"Copper&Local_SLA_pet_ex&LDMC",0.322854566153417
"TRY_SLA_pet_ex&LeafDelta15Nitrogen&StomataConductance_area",0.322828996042941
"Nitrogen&LeafPhoto_area&PlantHeightVeg",0.322805896119382
"Sodium&TRY_SLA_pet_ex&StomataConductance_area",0.322737063004629
"Nitrogen&Local_LeafBladeArea&TRY_SLA_pet_undef",0.322644192686769
"Zinc&LeafDryMassSingle&LeafWater",0.322551786723157
"TRY_SLA_pet_ex&LeafShape&LeafWater",0.322521218206457
"Manganese&Phosphorus&LeafPhoto_area",0.322465027228091
"Carbon&TRY_SLA_pet_ex&LDMC",0.322445750219488
"LeafFreshMass&LeafPhoto_mass&LeafWater",0.322400866198651
"Nitrogen&Sulfur&LeafNitrogen",0.322381268558001
"Manganese&Phosphorus&LeafNitrogen",0.322356890652814
"Iron&Potassium&LeafPhoto_area",0.322272747486406
"Potassium&Local_P.A.L&LDMC",0.322236558778565
"FineRootDiameter&LeafNitrogen&LeafShape",0.32210249617381
"Manganese&Local_LeafBladeArea&Local_SeedDryMass",0.322073305600448
"Sulfur&FineRootTissueDensity&LeafDelta13Carbon",0.322036133221137
"FineRootDiameter&FineRootTissueDensity&LeafShape",0.321990445109053
"Potassium&Local_SLA_pet_ex&LeafDryMassSingle",0.321977729666785
"LDMC&LeafShape&PlantHeightVeg",0.321968737807254
"Local_SeedDryMass&TRY_SLA_pet_undef&LeafDelta13Carbon",0.321874769109489
"Nitrogen&LeafDelta13Carbon&LeafFreshMass",0.32180081224828
"Sulfur&LeafDelta13Carbon&LeafDelta15Nitrogen",0.321777096872823
"Magnesium&TRY_SLA_pet_inc&LeafDelta13Carbon",0.321679851354604
"LeafDryMassSingle&LeafWater&LeafletNum",0.321663990503766
"Aluminum&FineRootDiameter&TRY_SLA_pet_inc",0.321654012961367
"Aluminum&LeafPhoto_mass&LeafletNum",0.321627740717563
"Magnesium&Phosphorus&Sodium",0.321615122697464
"Local_SLA_pet_ex&LDMC&LeafFreshMass",0.321502424001109
"Aluminum&Magnesium&LeafArea",0.321443390642123
"Boron&LeafArea&TRY_SLA_pet_ex",0.321434445089717
"Local_Height&LeafDelta13Carbon&LeafShape",0.321427240441264
"TRY_SLA_pet_inc&LeafWater&PlantHeightVeg",0.321350618341698
"Local_P.A.L&LDMC&Try_SeedDryMass",0.321324248693356
"Copper&FineRootDiameter&LeafPhoto_mass",0.321292157762435
"Iron&TRY_SLA_pet_inc&LeafShape",0.321246380520958
"LeafArea&LeafDelta13Carbon&LeafShape",0.321193295139315
"LeafFreshMass&LeafWater&StomataConductance_area",0.321064087657969
"Local_SeedDryMass&LeafDelta13Carbon&LeafShape",0.321039278123614
"Calcium&Zinc&PlantHeightGen",0.320892422686154
"Copper&Manganese&LeafDelta13Carbon",0.320887645138607
"LeafArea&LeafDelta13Carbon&PlantHeightVeg",0.320879574052017
"Local_LeafBladeArea&LeafPhoto_mass&LeafletNum",0.320849636192615
"Local_P.A.L&LeafPhoto_area&LeafPhoto_mass",0.3208356835021
"Sodium&TRY_SLA_pet_ex&LeafWater",0.320819973399034
"Aluminum&Manganese&Try_SeedDryMass",0.320738346312007
"Boron&Local_LeafBladeArea&LeafDelta13Carbon",0.320715367652819
"Manganese&TRY_SLA_pet_ex&StomataConductance_area",0.320620691760335
"Sodium&LeafDelta13Carbon&StomataConductance_mass",0.320585525525195
"Local_SLA_pet_ex&LeafNitrogen&LeafWater",0.320541661216734
"LeafDelta13Carbon&LeafShape&StomataConductance_mass",0.320480042774817
"Copper&Local_LeafBladeArea&LeafletNum",0.320459945301836
"FineRootTissueDensity&LeafDelta13Carbon&LeafWater",0.320454419221459
"Sulfur&LeafArea&LeafShape",0.320366848533789
"Potassium&Local_P.A&PlantHeightGen",0.320227958425864
"Local_LeafBladeArea&Local_SLA_pet_ex&LDMC",0.32016723219796
"Manganese&TRY_SLA_pet_inc&LeafNitrogen",0.320152179625706
"Copper&Manganese&Zinc",0.320041573336916
"FineRootDiameter&LeafWater&LeafletNum",0.320011710719372
"LeafDelta13Carbon&LeafWater&LeafletNum",0.319987125343713
"Carbon&LeafFreshMass&LeafPhoto_area",0.319889502762031
"Sulfur&Local_SLA_pet_ex&LeafShape",0.319874811189442
"TRY_SLA_pet_ex&TRY_SLA_pet_undef&LeafPhoto_mass",0.319868176865303
"Manganese&LeafFreshMass&Try_SeedDryMass",0.319765143714847
"TRY_SLA_pet_undef&LeafDelta13Carbon&Try_SeedDryMass",0.319679973852202
"Phosphorus&LeafPhoto_mass&StomataConductance_area",0.319533442563731
"Magnesium&TRY_SLA_pet_ex&LeafDryMassSingle",0.319463709996157
"Iron&FineRootDiameter&LeafPhoto_mass",0.319388333589117
"Aluminum&Carbon&StomataConductance_mass",0.319242597764302
"Manganese&FineRootDiameter&LeafDelta13Carbon",0.31917524303825
"Boron&Iron&Sodium",0.319107113321634
"Aluminum&LeafDelta13Carbon&LeafShape",0.319101167544852
"Boron&LeafDelta13Carbon&LeafPhoto_area",0.31909771566619
"Local_SLA_pet_ex&Local_Height&LeafDelta13Carbon",0.319030001917727
"Manganese&TRY_SLA_pet_ex&LeafFreshMass",0.318835082167588
"Carbon&FineRootTissueDensity&LeafDryMassSingle",0.318800977529968
"Phosphorus&Sulfur&LeafPhoto_area",0.31880029494611
"Carbon&Phosphorus&LeafPhoto_mass",0.318740492703419
"Copper&Local_P.A.L&LeafPhoto_mass",0.318716524453493
"Copper&Local_Height&LeafPhoto_mass",0.318686396308715
"Copper&LeafNitrogen&LeafPhoto_mass",0.318673728100009
"Sulfur&LeafDryMassSingle&LeafPhoto_mass",0.318650205726699
"Iron&LeafDryMassSingle&LeafNitrogen",0.318531621107157
"Carbon&Local_LeafBladeArea&Local_SLA_pet_ex",0.318511202846578
"Calcium&LeafDelta13Carbon&LeafFreshMass",0.318504509089667
"Potassium&Local_Height&LeafPhoto_area",0.31850423312317
"Iron&Local_P.A&LeafShape",0.318481470426885
"Potassium&Sodium&Local_P.A",0.318465978957749
"Sulfur&Local_SeedDryMass&LeafWater",0.31841439333881
"Boron&Manganese&Local_Height",0.318402583511816
"Local_SLA_pet_ex&LeafShape&Try_SeedDryMass",0.318269071236655
"Nitrogen&Sodium&LeafletNum",0.318181342938337
"Local_LeafBladeArea&LeafDelta13Carbon&LeafPhoto_mass",0.31813524815357
"Local_SeedDryMass&LeafDelta13Carbon&PlantHeightVeg",0.318060687581381
"Potassium&TRY_SLA_pet_ex&LeafNitrogen",0.318055260025403
"Copper&Local_SLA_pet_ex&TRY_SLA_pet_inc",0.318036748918613
"TRY_SLA_pet_undef&LeafDelta13Carbon&LeafNitrogen",0.317970734073085
"Carbon&Copper&TRY_SLA_pet_ex",0.317951758823094
"Phosphorus&Potassium&Zinc",0.317774157009683
"Iron&LeafPhoto_area&LeafPhoto_mass",0.317551767372096
"Aluminum&Manganese&LeafPhoto_mass",0.317476996490616
"Sulfur&FineRootDiameter&LDMC",0.317453724205336
"Copper&Local_P.A.L&LeafDelta13Carbon",0.317387809164362
"Aluminum&Copper&LDMC",0.317315301436892
"Iron&Manganese&Local_P.A.L",0.3172853542041
"FineRootDiameter&TRY_SLA_pet_inc&LeafDelta13Carbon",0.317242136550941
"Carbon&Local_LeafBladeArea&LeafDelta13Carbon",0.317214005607569
"Iron&FineRootDiameter&LeafShape",0.317172189034599
"Copper&Zinc&LeafletNum",0.31707489362142
"TRY_SLA_pet_ex&LeafDryMassSingle&LeafNitrogen",0.317059777762599
"Nitrogen&LeafDelta15Nitrogen&Try_SeedDryMass",0.317043064470869
"Copper&Zinc&StomataConductance_area",0.317037943784092
"Copper&Potassium&Local_Height",0.316959306021678
"Manganese&TRY_SLA_pet_inc&StomataConductance_mass",0.316814149754876
"Carbon&Manganese&LeafFreshMass",0.316727982474164
"FineRootTissueDensity&TRY_SLA_pet_ex&LeafPhoto_mass",0.316635892041368
"Nitrogen&LeafArea&StomataConductance_mass",0.316631294535976
"Nitrogen&Sodium&Local_SLA_pet_ex",0.316613676205605
"Iron&Zinc&LeafNitrogen",0.316606309570605
"Aluminum&LeafDelta13Carbon&LeafPhoto_mass",0.316427237370611
"Iron&Manganese&LeafPhoto_mass",0.316390153378877
"Zinc&LeafPhoto_mass&LeafletNum",0.316383495126811
"Iron&Manganese&LeafPhoto_area",0.31632731010278
"Calcium&Local_P.A&TRY_SLA_pet_inc",0.316270853879969
"Carbon&Copper&LeafNitrogen",0.316257714865874
"Magnesium&LeafDryMassSingle&LeafFreshMass",0.316191518359814
"TRY_SLA_pet_ex&TRY_SLA_pet_undef&LDMC",0.316170363308449
"Nitrogen&LeafFreshMass&StomataConductance_mass",0.3160131321893
"Carbon&Iron&StomataConductance_mass",0.315986483540582
"Sodium&Zinc&LDMC",0.315889623358222
"Manganese&LeafNitrogen&LeafletNum",0.315865702006414
"Boron&LeafArea&LeafDelta13Carbon",0.315807161101728
"Local_P.A.L&FineRootDiameter&LeafShape",0.315774356140553
"Potassium&Local_SeedDryMass&TRY_SLA_pet_inc",0.315699565376185
"Nitrogen&Try_SeedDryMass&StomataConductance_mass",0.315649375956106
"Manganese&LeafDelta13Carbon&LeafPhoto_mass",0.315628175915887
"Local_LeafBladeArea&LeafWater&StomataConductance_area",0.31562533318188
"Iron&Magnesium&LeafArea",0.31557296515915
"Iron&TRY_SLA_pet_inc&LeafDelta13Carbon",0.315499275255654
"Sodium&LeafNitrogen&LeafShape",0.315497184411422
"Nitrogen&LeafletNum&StomataConductance_mass",0.315038124770728
"LDMC&LeafShape&PlantHeightGen",0.314978720736572
"Carbon&Phosphorus&Local_LeafBladeArea",0.314976082417204
"Local_SeedDryMass&LeafWater&Try_SeedDryMass",0.314961674369789
"Copper&TRY_SLA_pet_inc&LeafDelta13Carbon",0.314938526926267
"Copper&TRY_SLA_pet_undef&StomataConductance_area",0.314903521539122
"Aluminum&Local_P.A.L&Local_SLA_pet_ex",0.314838564485146
"Sodium&Sulfur&LeafDelta13Carbon",0.314828319903599
"Nitrogen&Sodium&StomataConductance_area",0.31480838345487
"Manganese&Local_SLA_pet_ex&LeafletNum",0.314770886211234
"Aluminum&Potassium&Local_SLA_pet_ex",0.314741297139817
"Boron&Local_Height&TRY_SLA_pet_ex",0.314739306849466
"Sodium&FineRootDiameter&TRY_SLA_pet_ex",0.314522606603705
"Sulfur&Local_P.A.L&TRY_SLA_pet_undef",0.314497086237175
"Iron&LeafPhoto_area&LeafWater",0.314456539302197
"FineRootDiameter&LeafWater&StomataConductance_area",0.314355825739212
"Copper&Manganese&PlantHeightVeg",0.314249123805654
"Boron&Local_P.A.L&LeafDryMassSingle",0.314083758245635
"Magnesium&Sodium&StomataConductance_area",0.314064848987048
"Magnesium&Local_LeafBladeArea&LeafDelta13Carbon",0.314044214084173
"Carbon&Copper&LeafDelta13Carbon",0.314029129897331
"Magnesium&Manganese&PlantHeightGen",0.313984708087305
"Magnesium&Local_P.A.L&LeafDelta13Carbon",0.313844687684423
"Sulfur&TRY_SLA_pet_ex&LeafletNum",0.313793110738738
"Boron&Local_P.A&LeafFreshMass",0.313777650110513
"Local_LeafBladeArea&LeafDelta13Carbon&LeafShape",0.313741826867086
"Sodium&LeafDelta13Carbon&LeafNitrogen",0.313595526363103
"Aluminum&LeafPhoto_area&LeafPhoto_mass",0.313575568387164
"Magnesium&LeafArea&LeafFreshMass",0.313500821408097
"Aluminum&Manganese&Local_P.A.L",0.313495233773612
"Potassium&TRY_SLA_pet_inc&StomataConductance_area",0.313423739616715
"Boron&Local_Height&LeafletNum",0.313376615781665
"FineRootTissueDensity&LeafPhoto_area&StomataConductance_mass",0.313114501886231
"Manganese&LeafPhoto_area&LeafletNum",0.313108183318372
"FineRootDiameter&LeafPhoto_mass&StomataConductance_mass",0.313094917786636
"Aluminum&TRY_SLA_pet_inc&LeafDelta13Carbon",0.313078399530616
"Boron&LeafDelta13Carbon&LeafFreshMass",0.313018320653937
"Potassium&FineRootDiameter&LeafPhoto_area",0.312983329535525
"Potassium&Sodium&PlantHeightVeg",0.312962185562635
"Phosphorus&Local_Height&LeafShape",0.312893927750953
"Zinc&Local_P.A&LeafShape",0.312818172634638
"Aluminum&Potassium&Zinc",0.312786616011732
"Local_SeedDryMass&LeafNitrogen&StomataConductance_area",0.312740164981207
"Copper&Iron&Potassium",0.312701551915685
"FineRootTissueDensity&TRY_SLA_pet_undef&LDMC",0.312644494364533
"LeafNitrogen&LeafPhoto_mass&LeafWater",0.312584011561683
"Potassium&Sulfur&LeafDryMassSingle",0.312512549711864
"Sodium&LeafWater&LeafletNum",0.312509641099603
"Nitrogen&Local_SeedDryMass&LeafDelta15Nitrogen",0.312409386668362
"Iron&Sulfur&LeafNitrogen",0.312284095541765
"Iron&TRY_SLA_pet_undef&LeafPhoto_mass",0.312283454623367
"Manganese&Local_SeedDryMass&LeafArea",0.312217249870536
"Sulfur&Local_SLA_pet_ex&LeafNitrogen",0.312188308183734
"FineRootDiameter&TRY_SLA_pet_inc&LeafletNum",0.312087166589053
"Manganese&Try_SeedDryMass&StomataConductance_area",0.312055687470905
"TRY_SLA_pet_inc&LeafDelta13Carbon&LeafNitrogen",0.312026373820702
"Aluminum&Copper&TRY_SLA_pet_undef",0.312012446219549
"Iron&LeafDelta13Carbon&LeafPhoto_mass",0.311992317985452
"Carbon&Try_SeedDryMass&StomataConductance_area",0.311892729348099
"Local_SLA_pet_ex&LeafPhoto_mass&LeafletNum",0.311849092474533
"Local_SLA_pet_ex&LeafWater&StomataConductance_mass",0.311831163201702
"TRY_SLA_pet_ex&LDMC&StomataConductance_mass",0.311671996468726
"TRY_SLA_pet_ex&LeafShape&Try_SeedDryMass",0.311638121514852
"Magnesium&LeafArea&LeafPhoto_mass",0.311605680500084
"Local_SeedDryMass&TRY_SLA_pet_inc&LeafPhoto_mass",0.311595798956886
"Manganese&Local_P.A&LeafWater",0.311444416489147
"Carbon&Copper&FineRootDiameter",0.311339505187711
"Iron&TRY_SLA_pet_ex&LeafPhoto_mass",0.311318897272381
"Manganese&Local_P.A&LeafNitrogen",0.311191263741075
"Sulfur&Zinc&LeafWater",0.310962529429833
"Aluminum&TRY_SLA_pet_undef&LeafPhoto_mass",0.310762485623535
"Sodium&LeafDelta13Carbon&PlantHeightVeg",0.310659033057514
"Phosphorus&LeafDelta13Carbon&LeafDelta15Nitrogen",0.310651688758515
"Carbon&LeafPhoto_area&StomataConductance_mass",0.310636197405268
"Local_P.A&Local_Height&LDMC",0.310588597278788
"Calcium&FineRootDiameter&PlantHeightVeg",0.310558212343542
"LeafDelta15Nitrogen&LeafShape&StomataConductance_area",0.310455821568879
"Phosphorus&Potassium&LeafFreshMass",0.310360324577494
"Iron&Local_P.A.L&LDMC",0.310359886284235
"Manganese&LeafArea&Try_SeedDryMass",0.310335118549371
"Manganese&Local_P.A&LeafPhoto_mass",0.310303948069119
"Iron&Local_P.A.L&LeafPhoto_mass",0.310283315438905
"Magnesium&TRY_SLA_pet_undef&PlantHeightVeg",0.310255906773609
"LeafDelta13Carbon&LeafletNum&StomataConductance_mass",0.310201520325708
"Aluminum&Local_P.A&LeafShape",0.310134843121105
"Local_P.A.L&LDMC&LeafNitrogen",0.310121032735294
"Boron&TRY_SLA_pet_ex&PlantHeightVeg",0.310021516841212
"Copper&Local_LeafBladeArea&StomataConductance_area",0.309994410530348
"Manganese&Sulfur&LeafDelta13Carbon",0.309857452718733
"TRY_SLA_pet_inc&LeafPhoto_mass&Try_SeedDryMass",0.309800174633988
"Zinc&LDMC&LeafFreshMass",0.309649764516906
"TRY_SLA_pet_ex&TRY_SLA_pet_inc&LDMC",0.309640868585596
"LeafDelta13Carbon&LDMC&LeafPhoto_area",0.309639686013662
"Potassium&LeafPhoto_mass&PlantHeightVeg",0.309631912039676
"Local_LeafBladeArea&LeafDelta13Carbon&LeafWater",0.309626686484329
"Aluminum&Carbon&LeafWater",0.309588478225986
"Calcium&Local_Height&LeafDelta13Carbon",0.309541542691291
"Copper&FineRootTissueDensity&LeafDelta13Carbon",0.309512258021727
"Manganese&TRY_SLA_pet_inc&LeafWater",0.309360059462262
"Carbon&LeafArea&LeafDelta13Carbon",0.309344676186298
"Carbon&Potassium&Local_P.A.L",0.309296230215148
"FineRootDiameter&LDMC&LeafPhoto_mass",0.309267585837714
"Carbon&LeafDryMassSingle&LeafNitrogen",0.309111391147308
"Carbon&Local_SLA_pet_ex&StomataConductance_mass",0.309109003136792
"Local_SLA_pet_ex&TRY_SLA_pet_undef&LeafDelta13Carbon",0.30906095063975
"Phosphorus&Sulfur&LDMC",0.309056062524673
"Local_SLA_pet_ex&LeafDelta13Carbon&LeafDryMassSingle",0.309013424994535
"Manganese&Phosphorus&Local_P.A.L",0.308909816643532
"Local_SeedDryMass&FineRootDiameter&LDMC",0.308891573572379
"Manganese&FineRootDiameter&LeafPhoto_mass",0.308829736645845
"Copper&Zinc&Try_SeedDryMass",0.308710368411355
"Magnesium&Local_P.A&Local_SeedDryMass",0.308693587684158
"Magnesium&TRY_SLA_pet_ex&StomataConductance_mass",0.308643730043731
"LeafArea&LDMC&LeafShape",0.308618716708695
"Local_SeedDryMass&TRY_SLA_pet_ex&LeafWater",0.30850783062764
"Nitrogen&Local_SeedDryMass&FineRootDiameter",0.308438364745113
"Local_SeedDryMass&FineRootTissueDensity&StomataConductance_area",0.308317131820856
"Copper&Local_P.A.L&StomataConductance_mass",0.308263264835741
"Potassium&LeafDryMassSingle&StomataConductance_mass",0.308209745175781
"Manganese&LeafPhoto_mass&StomataConductance_area",0.3081079567681
"Magnesium&Zinc&TRY_SLA_pet_ex",0.308033825060176
"Sulfur&Local_LeafBladeArea&LeafPhoto_mass",0.307868417548786
"Copper&LeafDryMassSingle&StomataConductance_mass",0.307855386173832
"Iron&Phosphorus&Potassium",0.30780929380457
"LeafNitrogen&Try_SeedDryMass&StomataConductance_area",0.307750863685809
"Iron&LeafDelta13Carbon&LeafDelta15Nitrogen",0.307714007173003
"Potassium&LeafFreshMass&StomataConductance_area",0.307607401566659
"Sulfur&LeafDryMassSingle&LeafWater",0.307579539155973
"Phosphorus&FineRootDiameter&LeafDelta13Carbon",0.307568926796282
"TRY_SLA_pet_inc&LeafPhoto_mass&LeafletNum",0.307547130941168
"Sulfur&LeafNitrogen&LeafDelta15Nitrogen",0.307478090913918
"Local_SeedDryMass&FineRootTissueDensity&TRY_SLA_pet_ex",0.307377439511419
"Aluminum&Local_SeedDryMass&LeafPhoto_mass",0.307360005214926
"LeafDelta13Carbon&LeafDelta15Nitrogen&Try_SeedDryMass",0.307338015319378
"Potassium&Sulfur&Local_P.A",0.307269986699132
"Local_SeedDryMass&FineRootDiameter&LeafDelta13Carbon",0.30722945797896
"Carbon&Manganese&Local_LeafBladeArea",0.307208420788565
"Sulfur&LeafNitrogen&StomataConductance_area",0.307193682179354
"Manganese&FineRootDiameter&LeafDryMassSingle",0.307098703546677
"Phosphorus&FineRootTissueDensity&LeafPhoto_area",0.307065055100013
"Nitrogen&FineRootDiameter&Try_SeedDryMass",0.306806018222077
"Aluminum&TRY_SLA_pet_undef&PlantHeightVeg",0.306745119321381
"Carbon&LeafArea&LeafNitrogen",0.306707286785509
"Manganese&Local_P.A.L&LeafDelta13Carbon",0.306628447184603
"TRY_SLA_pet_ex&LeafPhoto_area&StomataConductance_mass",0.306464954363509
"Nitrogen&Local_SeedDryMass&TRY_SLA_pet_inc",0.306415922295468
"Local_SeedDryMass&TRY_SLA_pet_ex&LeafDelta15Nitrogen",0.306368970487386
"Iron&Potassium&LeafDelta15Nitrogen",0.306355564003941
"Potassium&LeafFreshMass&LeafNitrogen",0.306355413478108
"FineRootDiameter&LeafDelta13Carbon&Try_SeedDryMass",0.306353214378053
"Aluminum&LeafPhoto_mass&Try_SeedDryMass",0.306320917240394
"Manganese&Local_LeafBladeArea&LeafDelta13Carbon",0.306296022548882
"Manganese&LeafFreshMass&LeafletNum",0.306239729466824
"Magnesium&Local_LeafBladeArea&TRY_SLA_pet_ex",0.306104182281074
"Iron&LeafWater&StomataConductance_mass",0.306072801594414
"Nitrogen&LeafFreshMass&LeafletNum",0.306054450238052
"Zinc&LeafFreshMass&LeafWater",0.306050416131561
"Manganese&Sulfur&Local_SLA_pet_ex",0.305979406311192
"Magnesium&Zinc&LeafDelta13Carbon",0.305957710215029
"Sulfur&Local_P.A&LDMC",0.305951184155745
"Aluminum&LeafFreshMass&LeafPhoto_area",0.305943530840003
"Magnesium&TRY_SLA_pet_inc&PlantHeightVeg",0.305940433741241
"Local_SeedDryMass&LeafPhoto_mass&StomataConductance_area",0.30591811118155
"Magnesium&TRY_SLA_pet_inc&LeafFreshMass",0.305908102647704
"Manganese&Sulfur&Zinc",0.30589748860381
"Copper&Local_SLA_pet_ex&LeafDelta15Nitrogen",0.30584440778711
"Potassium&TRY_SLA_pet_ex&PlantHeightVeg",0.305747357476124
"Copper&Potassium&FineRootDiameter",0.305740804835533
"FineRootTissueDensity&Try_SeedDryMass&StomataConductance_area",0.305620363437862
"Copper&TRY_SLA_pet_undef&LeafDelta13Carbon",0.305602849190105
"Local_LeafBladeArea&LDMC&LeafNitrogen",0.305578387229554
"Carbon&Manganese&TRY_SLA_pet_undef",0.305486958495786
"Boron&LDMC&PlantHeightVeg",0.305453273930116
"Carbon&LeafNitrogen&LeafWater",0.305404963204905
"Manganese&Phosphorus&LeafDryMassSingle",0.305345978170868
"Nitrogen&Local_SLA_pet_ex&FineRootTissueDensity",0.30530358504329
"Potassium&Local_LeafBladeArea&Local_SLA_pet_ex",0.305264271098195
"LeafDryMassSingle&LeafFreshMass&LeafShape",0.305186799595814
"LeafDelta13Carbon&LDMC&LeafPhoto_mass",0.305014007719591
"Iron&LeafWater&LeafletNum",0.304960769096701
"Magnesium&Local_LeafBladeArea&Local_SLA_pet_ex",0.304951610376207
"Potassium&Local_LeafBladeArea&LDMC",0.304943517775667
"Carbon&TRY_SLA_pet_ex&TRY_SLA_pet_inc",0.304936305538178
"LeafDelta13Carbon&LeafPhoto_mass&PlantHeightVeg",0.304920837321485
"Boron&Local_Height&LeafPhoto_area",0.304894733634155
"LeafFreshMass&LeafWater&LeafletNum",0.30474665888436
"Sodium&LeafDelta13Carbon&LeafletNum",0.304657840456167
"Manganese&FineRootTissueDensity&LeafDryMassSingle",0.304619107142752
"Zinc&LeafShape&StomataConductance_area",0.304552068912007
"Zinc&LeafShape&Try_SeedDryMass",0.30448827151765
"Potassium&Local_P.A&TRY_SLA_pet_inc",0.304430982071138
"LeafShape&LeafWater&PlantHeightGen",0.304367036802685
"Iron&Local_SeedDryMass&LeafPhoto_mass",0.30431689197859
"FineRootTissueDensity&LeafDelta15Nitrogen&LeafWater",0.304249011956635
"Boron&Sodium&PlantHeightVeg",0.3041707341924
"Copper&Local_Height&FineRootDiameter",0.304015357556048
"FineRootDiameter&LDMC&Try_SeedDryMass",0.303906162060984
"Aluminum&TRY_SLA_pet_ex&TRY_SLA_pet_undef",0.303862502773512
"Phosphorus&Potassium&LeafDelta15Nitrogen",0.303803717896449
"Carbon&Phosphorus&Try_SeedDryMass",0.30374102524097
"Nitrogen&Phosphorus&StomataConductance_mass",0.30372409535778
"Sulfur&LDMC&LeafNitrogen",0.303716864603677
"Local_LeafBladeArea&LeafWater&LeafletNum",0.303674394359466
"Potassium&FineRootDiameter&LeafletNum",0.303598634138297
"FineRootDiameter&LeafDelta13Carbon&StomataConductance_area",0.303516977081312
"Phosphorus&FineRootTissueDensity&TRY_SLA_pet_ex",0.303502327044293
"Local_P.A.L&TRY_SLA_pet_ex&LeafWater",0.30346431693519
"Potassium&Zinc&LeafNitrogen",0.303439504775458
"Sulfur&TRY_SLA_pet_undef&LeafDelta13Carbon",0.303348745838937
"Potassium&Sulfur&PlantHeightVeg",0.303347835263355
"Aluminum&LeafShape&PlantHeightVeg",0.303190755003632
"Zinc&LeafDelta13Carbon&LDMC",0.303180969308411
"LeafDelta13Carbon&LeafShape&PlantHeightGen",0.303130944156214
"Zinc&LeafDelta13Carbon&LeafWater",0.303130307160459
"Magnesium&Phosphorus&Local_P.A",0.303078439142728
"Boron&Local_P.A.L&TRY_SLA_pet_undef",0.302979579490372
"Manganese&LeafDelta13Carbon&StomataConductance_area",0.302921105190966
"Phosphorus&Sodium&LeafDelta13Carbon",0.302761657644286
"Zinc&LeafWater&Try_SeedDryMass",0.30273534396335
"Aluminum&LeafPhoto_area&LeafWater",0.302601071693783
"Copper&Sulfur&LeafPhoto_mass",0.302571977499135
"Copper&TRY_SLA_pet_undef&LeafletNum",0.302564920216129
"FineRootDiameter&TRY_SLA_pet_ex&LeafWater",0.302545484890652
"Boron&Iron&Local_P.A",0.302512045862577
"Potassium&TRY_SLA_pet_ex&PlantHeightGen",0.302463009281617
"Local_P.A&LeafPhoto_area&LeafWater",0.302345103088351
"FineRootTissueDensity&LeafPhoto_area&LeafPhoto_mass",0.302178990133209
"Copper&Iron&TRY_SLA_pet_undef",0.302150193180555
"Sulfur&Zinc&Local_P.A.L",0.302087280521889
"Local_SeedDryMass&LDMC&LeafDelta15Nitrogen",0.302087114049544
"Copper&Iron&LeafDelta15Nitrogen",0.302038920777987
"Local_P.A.L&Local_SLA_pet_ex&LeafNitrogen",0.302031213996625
"LeafDelta13Carbon&LeafDryMassSingle&LeafWater",0.301975750408017
"Calcium&Sodium&Local_Height",0.301944720615431
"LeafFreshMass&LeafPhoto_mass&PlantHeightVeg",0.30192895414654
"Sulfur&FineRootDiameter&TRY_SLA_pet_inc",0.301880502739428
"LeafDryMassSingle&LDMC&LeafNitrogen",0.301871657205121
"Copper&Local_SLA_pet_ex&Local_SeedDryMass",0.301845123249819
"Iron&FineRootTissueDensity&LeafDelta13Carbon",0.301799740094802
"Copper&LeafFreshMass&StomataConductance_area",0.301746433966079
"Sodium&Sulfur&LeafWater",0.301683217063057
"Local_LeafBladeArea&TRY_SLA_pet_ex&LDMC",0.30161163890185
"Copper&Manganese&LeafPhoto_area",0.301603413726379
"Aluminum&Carbon&TRY_SLA_pet_undef",0.301508617569802
"LeafDryMassSingle&LeafWater&Try_SeedDryMass",0.301449761286785
"Nitrogen&Sodium&LeafPhoto_area",0.301384461443814
"Phosphorus&TRY_SLA_pet_inc&LeafShape",0.301320902437771
"Phosphorus&LeafDelta13Carbon&LeafPhoto_mass",0.301291980562214
"Manganese&LDMC&PlantHeightVeg",0.301261360170233
"Carbon&Copper&LeafPhoto_area",0.301191656943545
"LeafArea&LeafNitrogen&LeafDelta15Nitrogen",0.301188205270384
"FineRootDiameter&LeafDelta13Carbon&LeafNitrogen",0.301109320663402
"Aluminum&Phosphorus&Potassium",0.301093937234653
"Carbon&Copper&LeafDryMassSingle",0.301049799949714
"Phosphorus&LeafDryMassSingle&LeafNitrogen",0.301025879337788
"Sulfur&TRY_SLA_pet_inc&LeafDelta13Carbon",0.300902537578309
